"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"79","RT @EmbassyCat: #catalonia #catalunya #catexit #10ODeclaració https://t.co/I0zgRb2oUj",FALSE,0,NA,2017-11-30 23:00:07,FALSE,NA,"936369277644492801",NA,"<a href=""http://catalanrobot.jim.cat"" rel=""nofollow"">Catalonia RT</a>","CatalanRobot",918,TRUE,FALSE,NA,NA
"80","RT @EmbassyCat: #catalonia #catalunya #catexit #10ODeclaració https://t.co/I0zgRb2oUj",FALSE,0,NA,2017-11-30 22:59:31,FALSE,NA,"936369127400370176",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Timelines111",918,TRUE,FALSE,NA,NA
"81","RT @EUPARTYEFA: EFA Member Party @Esquerra_ERC presented its lists for the upcoming elections in #Catalonia, with top candidates still impr…",FALSE,0,NA,2017-11-30 22:59:28,FALSE,NA,"936369113261363201",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Ant1988",46,TRUE,FALSE,NA,NA
"82","RT @BOICOT_PROD_CAT: Le debemos un monumento, gracias por compartir lo que algunos niegan...#shame #catalonia #indoctrination https://t.co/…",FALSE,0,NA,2017-11-30 22:59:20,FALSE,NA,"936369081145491456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Alfonbay",20,TRUE,FALSE,NA,NA
"83","RT @denterd: Spain’s takeover of #Catalonia casts uncertainty on exhumation of mass graves from the civil war and Franco's dictatorship htt…",FALSE,0,NA,2017-11-30 22:59:11,FALSE,NA,"936369042830643200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jm_c_r",57,TRUE,FALSE,NA,NA
"84","@RorySteel94s experience in #Catalonia touched my heart. It is something realy semilar to what I fell of the catala… https://t.co/TPwpFuJzlT",FALSE,0,NA,2017-11-30 22:58:53,TRUE,NA,"936368966171267072",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","issr5_issa",1,FALSE,FALSE,NA,NA
"85","@jmterricabras @ERC_INTL @spainispain @CorruPPtion &amp; fascism
#Catalonia #lovedemocracy… https://t.co/lgigM04yzU",FALSE,1,"jmterricabras",2017-11-30 22:58:13,TRUE,"936207156499578880","936368800282365952","1170514248","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","xavira75",0,FALSE,FALSE,NA,NA
"86","RT @RobertHMerriman: Catalans defending freedom.  

#catalonia #catalunya #spain https://t.co/rFSqwBgmrx",FALSE,0,NA,2017-11-30 22:57:37,FALSE,NA,"936368650587639814",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","ML01102017",23,TRUE,FALSE,NA,NA
"87","RT @KarnaMikko: I guess #Spain will next ban #Catalonia's flag and yellow ribbons... This is is absolutely crazy. Wake up #Europe and #Help…",FALSE,0,NA,2017-11-30 22:57:36,FALSE,NA,"936368646074589186",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MariusMassalle",637,TRUE,FALSE,NA,NA
"88","RT @denterd: Spain’s takeover of #Catalonia casts uncertainty on exhumation of mass graves from the civil war and Franco's dictatorship htt…",FALSE,0,NA,2017-11-30 22:56:32,FALSE,NA,"936368375395225600",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SitaSP",57,TRUE,FALSE,NA,NA
"89","RT @CatalanNation: Letter: #Catalonia is a beacon of hope for the world
 https://t.co/SALBPevGCy",FALSE,0,NA,2017-11-30 22:56:09,FALSE,NA,"936368278380990464",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","josancanovas",8,TRUE,FALSE,NA,NA
"90","RT @KarnaMikko: I guess #Spain will next ban #Catalonia's flag and yellow ribbons... This is is absolutely crazy. Wake up #Europe and #Help…",FALSE,0,NA,2017-11-30 22:55:21,FALSE,NA,"936368076987256832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Woundorf",637,TRUE,FALSE,NA,NA
"91","RT @KarnaMikko: I guess #Spain will next ban #Catalonia's flag and yellow ribbons... This is is absolutely crazy. Wake up #Europe and #Help…",FALSE,0,NA,2017-11-30 22:54:18,FALSE,NA,"936367815342379008",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","benxi99",637,TRUE,FALSE,NA,NA
"92","RT @katieinhalifax: Beautiful #Catalonia https://t.co/21DghQZAyR",FALSE,0,NA,2017-11-30 22:54:07,FALSE,NA,"936367766319390720",NA,"<a href=""http://catalanrobot.jim.cat"" rel=""nofollow"">Catalonia RT</a>","CatalanRobot",3,TRUE,FALSE,NA,NA
"93","RT @katieinhalifax: Beautiful #Catalonia https://t.co/21DghQZAyR",FALSE,0,NA,2017-11-30 22:53:42,FALSE,NA,"936367664901115907",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CatalanNation",3,TRUE,FALSE,NA,NA
"94","RT @EA_CoR: .@MairiGougeon says that #EU cannot ignore #Catalonia and must react #Dialogue #Mediation #NotoViolence #CoRPlenary https://t.c…",FALSE,0,NA,2017-11-30 22:53:01,FALSE,NA,"936367491139407872",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","clrandrewcooper",4,TRUE,FALSE,NA,NA
"95","RT @denterd: Spain’s takeover of #Catalonia casts uncertainty on exhumation of mass graves from the civil war and Franco's dictatorship htt…",FALSE,0,NA,2017-11-30 22:52:46,FALSE,NA,"936367427713163264",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","miquelgoqu",57,TRUE,FALSE,NA,NA
"96","RT @KarnaMikko: I guess #Spain will next ban #Catalonia's flag and yellow ribbons... This is is absolutely crazy. Wake up #Europe and #Help…",FALSE,0,NA,2017-11-30 22:51:42,FALSE,NA,"936367162050142208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","josep_salvado",637,TRUE,FALSE,NA,NA
"97","RT @CatalanNation: Letter: #Catalonia is a beacon of hope for the world
 https://t.co/SALBPevGCy",FALSE,0,NA,2017-11-30 22:51:12,FALSE,NA,"936367032454479874",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","issr5_issa",8,TRUE,FALSE,NA,NA
"98","Catalans defending freedom.  

#catalonia #catalunya #spain https://t.co/rFSqwBgmrx",FALSE,30,NA,2017-11-30 22:49:45,FALSE,NA,"936366667340374016",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","RobertHMerriman",23,FALSE,FALSE,NA,NA
"99","RT @KarnaMikko: I guess #Spain will next ban #Catalonia's flag and yellow ribbons... This is is absolutely crazy. Wake up #Europe and #Help…",FALSE,0,NA,2017-11-30 22:49:10,FALSE,NA,"936366521319919616",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ungjeservirai",637,TRUE,FALSE,NA,NA
"100","RT @denterd: Spain’s takeover of #Catalonia casts uncertainty on exhumation of mass graves from the civil war and Franco's dictatorship htt…",FALSE,0,NA,2017-11-30 22:48:13,FALSE,NA,"936366284874436610",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","simonbokanegra",57,TRUE,FALSE,NA,NA
"101","RT @KarnaMikko: I guess #Spain will next ban #Catalonia's flag and yellow ribbons... This is is absolutely crazy. Wake up #Europe and #Help…",FALSE,0,NA,2017-11-30 22:47:50,FALSE,NA,"936366185960099841",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EstherMarti8",637,TRUE,FALSE,NA,NA
"102","Rajoy, sus amigos de la AN y del TS, los del PP, los de C’s, y todos los que reclaman prisión para los miembros del… https://t.co/Fsatp32sWo",FALSE,1,NA,2017-11-30 22:47:09,TRUE,NA,"936366015293902848",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ibelil",0,FALSE,FALSE,NA,NA
"103","RT @KarnaMikko: I guess #Spain will next ban #Catalonia's flag and yellow ribbons... This is is absolutely crazy. Wake up #Europe and #Help…",FALSE,0,NA,2017-11-30 22:45:51,FALSE,NA,"936365689966915584",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","9jrib9",637,TRUE,FALSE,NA,NA
"104","RT @KarnaMikko: I guess #Spain will next ban #Catalonia's flag and yellow ribbons... This is is absolutely crazy. Wake up #Europe and #Help…",FALSE,0,NA,2017-11-30 22:45:37,FALSE,NA,"936365628268732418",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","IsabelRomanm",637,TRUE,FALSE,NA,NA
"105","RT @ManelQuSa: #Estimaelgroc #groc #LlibertatPresosPoliticsCatalans #freedomcatalanpoliticalprisoners #Catalunya #Catalonia https://t.co/NJ…",FALSE,0,NA,2017-11-30 22:45:04,FALSE,NA,"936365491815354368",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ireneuc",2,TRUE,FALSE,NA,NA
"106","RT @Fcotta63: ¡UNIDOS JODEMOS! La verdad. #Catalunya #Catalonia #Cataluña #España #Spain @nytimesES #EEUU #UE https://t.co/yXHuZeeGJq",FALSE,0,NA,2017-11-30 22:44:30,FALSE,NA,"936365349393633281",NA,"<a href=""http://catalanrobot.jim.cat"" rel=""nofollow"">Catalonia RT</a>","CatalanRobot",1,TRUE,FALSE,NA,NA
"107","@EU_Commission @EUinCanada @ECinBulgaria @RCERomania @ToveErnst @EUHomeAffairs Start to talk with #Catalonia, next… https://t.co/VbO98FDrAN",FALSE,0,"EU_Commission",2017-11-30 22:44:23,TRUE,"936237740571668481","936365320142499841","157981564","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alex41894092",0,FALSE,FALSE,NA,NA
"108","¡UNIDOS JODEMOS! La verdad. #Catalunya #Catalonia #Cataluña #España #Spain @nytimesES #EEUU #UE https://t.co/yXHuZeeGJq",FALSE,0,NA,2017-11-30 22:44:02,FALSE,NA,"936365229125931008",NA,"<a href=""http://www.dragonkin.online"" rel=""nofollow"">Dragonkin-Fcotta</a>","Fcotta63",1,FALSE,FALSE,NA,NA
"109","RT @KarnaMikko: I guess #Spain will next ban #Catalonia's flag and yellow ribbons... This is is absolutely crazy. Wake up #Europe and #Help…",FALSE,0,NA,2017-11-30 22:43:33,FALSE,NA,"936365109227802635",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ds0ms",637,TRUE,FALSE,NA,NA
"110","#Begur definitely one of the Costa Brava’s little treasures - https://t.co/buF7xMrWX3 #travel #Spain #Catalonia",FALSE,1,NA,2017-11-30 22:43:02,FALSE,NA,"936364980714328064",NA,"<a href=""https://www.tweetsuite.com/"" rel=""nofollow"">Tweet Suite</a>","jackiedeburca",1,FALSE,FALSE,"0.3339902","40.5909089"
"111","RT @EUPARTYEFA: EFA Member Party @Esquerra_ERC presented its lists for the upcoming elections in #Catalonia, with top candidates still impr…",FALSE,0,NA,2017-11-30 22:42:18,FALSE,NA,"936364796425003008",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","llorens_marc",46,TRUE,FALSE,NA,NA
"112","RT @ramontremosa: Radios in #Catalan language: audience reaches record high ever, clearly leading marketshare in #Catalonia

Congratulation…",FALSE,0,NA,2017-11-30 22:42:00,FALSE,NA,"936364718952013824",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","vilacosc",92,TRUE,FALSE,NA,NA
"113","RT @MfHau: Asking @sapoconcho how things are going in #Catalonia: 
-Well, we can't complain
-Everything's alright then?
-No no, I mean we l…",FALSE,0,NA,2017-11-30 22:41:32,FALSE,NA,"936364600685203459",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Wikijuliete",184,TRUE,FALSE,NA,NA
"114","RT @KarnaMikko: I guess #Spain will next ban #Catalonia's flag and yellow ribbons... This is is absolutely crazy. Wake up #Europe and #Help…",FALSE,0,NA,2017-11-30 22:40:45,FALSE,NA,"936364403628429313",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jara_toni",637,TRUE,FALSE,NA,NA
"115","RT @MfHau: Asking @sapoconcho how things are going in #Catalonia: 
-Well, we can't complain
-Everything's alright then?
-No no, I mean we l…",FALSE,0,NA,2017-11-30 22:40:32,FALSE,NA,"936364350666870784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jdarknessf",184,TRUE,FALSE,NA,NA
"116","RT @EUROLANG: 26 MEPs launch new EU-#Catalonia Dialogue Platform in the Euro Parlt and call for #LlibertatPresosPolitics https://t.co/uMOK4…",FALSE,0,NA,2017-11-30 22:40:20,FALSE,NA,"936364301585088512",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Ant1988",5,TRUE,FALSE,NA,NA
"117","RT @KarnaMikko: I guess #Spain will next ban #Catalonia's flag and yellow ribbons... This is is absolutely crazy. Wake up #Europe and #Help…",FALSE,0,NA,2017-11-30 22:40:18,FALSE,NA,"936364290826801152",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GeppettoVinyes",637,TRUE,FALSE,NA,NA
"118","RT @jurgenvontopfer: Heard rumours that yellow is being banned in #Catalonia
Is this new nonsense true? #indyref 
Are we banning blue in #S…",FALSE,0,NA,2017-11-30 22:40:09,FALSE,NA,"936364252520206338",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RogerCanals",31,TRUE,FALSE,NA,NA
"119","RT @nonkelsam: Voting is the easy bit. #Catalonia #Catalunya https://t.co/INuQH1LIrE",FALSE,0,NA,2017-11-30 22:39:37,FALSE,NA,"936364118432468992",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AnnMarcann",8,TRUE,FALSE,NA,NA
"120","#Catalonia 
I dont think that Catalunya nor Spain realise that the damage to Catalan economy is medium term, minimu… https://t.co/px5PtgIlT1",FALSE,0,NA,2017-11-30 22:39:31,TRUE,NA,"936364093434421250",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Fulltimeinvest",0,FALSE,FALSE,NA,NA
"121","@Arcthuros @elnacionalcatEN @CollectiuEmma Switzerland has a very good defence force at the ready.Andorra doesn't n… https://t.co/mmWDKXHrg2",FALSE,0,"Arcthuros",2017-11-30 22:39:26,TRUE,"936356007051063297","936364074652315648","918062372618518528","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Moss_Trooper",1,FALSE,FALSE,NA,NA
"122","RT @CatalanNation: Letter: #Catalonia is a beacon of hope for the world
 https://t.co/SALBPevGCy",FALSE,0,NA,2017-11-30 22:39:06,FALSE,NA,"936363988962734081",NA,"<a href=""http://catalanrobot.jim.cat"" rel=""nofollow"">Catalonia RT</a>","CatalanRobot",8,TRUE,FALSE,NA,NA
"123","RT @mauldinecon: #Europe is returning to #history—and the suppression of #Catalonia is a recurring chapter in that history https://t.co/k3X…",FALSE,0,NA,2017-11-30 22:39:01,FALSE,NA,"936363968112754688",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bastilladigital",11,TRUE,FALSE,NA,NA
"124","RT @KarnaMikko: I guess #Spain will next ban #Catalonia's flag and yellow ribbons... This is is absolutely crazy. Wake up #Europe and #Help…",FALSE,0,NA,2017-11-30 22:38:58,FALSE,NA,"936363957329199104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rlvrlvrlv",637,TRUE,FALSE,NA,NA
"125","RT @CatalanNation: Letter: #Catalonia is a beacon of hope for the world
 https://t.co/SALBPevGCy",FALSE,0,NA,2017-11-30 22:38:37,FALSE,NA,"936363866627469313",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JordiGiros",8,TRUE,FALSE,NA,NA
"126","RT @Fcotta63: LA PUTA Y LA RAMONETA Un clavel i pau...  #España #Catalunta  #Cataluña #Catalonia #nytimes #Prensa #Noticias https://t.co/X5…",FALSE,0,NA,2017-11-30 22:37:18,FALSE,NA,"936363535701037056",NA,"<a href=""http://catalanrobot.jim.cat"" rel=""nofollow"">Catalonia RT</a>","CatalanRobot",1,TRUE,FALSE,NA,NA
"127","#Catalonia s #yellow fountains and yellow signs banned by #Spanish Electoral Board. Whatever next https://t.co/OqVSd69GfH",FALSE,0,NA,2017-11-30 22:37:05,FALSE,NA,"936363480764026881",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","Brucsdrummer",0,FALSE,FALSE,NA,NA
"128","LA PUTA Y LA RAMONETA Un clavel i pau...  #España #Catalunta  #Cataluña #Catalonia #nytimes #Prensa #Noticias https://t.co/X5EeJ66TH6",FALSE,1,NA,2017-11-30 22:37:02,FALSE,NA,"936363468260745216",NA,"<a href=""http://www.dragonkin.online"" rel=""nofollow"">Dragonkin-Fcotta</a>","Fcotta63",1,FALSE,FALSE,NA,NA
"129","RT @KarnaMikko: I guess #Spain will next ban #Catalonia's flag and yellow ribbons... This is is absolutely crazy. Wake up #Europe and #Help…",FALSE,0,NA,2017-11-30 22:35:22,FALSE,NA,"936363049514094593",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OjosMarciano",637,TRUE,FALSE,NA,NA
"130","RT @KarnaMikko: I guess #Spain will next ban #Catalonia's flag and yellow ribbons... This is is absolutely crazy. Wake up #Europe and #Help…",FALSE,0,NA,2017-11-30 22:35:20,FALSE,NA,"936363042400624643",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Annadd661",637,TRUE,FALSE,NA,NA
"131","RT @KarnaMikko: I guess #Spain will next ban #Catalonia's flag and yellow ribbons... This is is absolutely crazy. Wake up #Europe and #Help…",FALSE,0,NA,2017-11-30 22:34:04,FALSE,NA,"936362724677816321",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mericamps",637,TRUE,FALSE,NA,NA
"132","RT @EUPARTYEFA: EFA Member Party @Esquerra_ERC presented its lists for the upcoming elections in #Catalonia, with top candidates still impr…",FALSE,0,NA,2017-11-30 22:33:39,FALSE,NA,"936362617454714880",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ERC_INTL",46,TRUE,FALSE,NA,NA
"133","RT @denterd: Spain’s takeover of #Catalonia casts uncertainty on exhumation of mass graves from the civil war and Franco's dictatorship htt…",FALSE,0,NA,2017-11-30 22:33:23,FALSE,NA,"936362549141962752",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alrega79",57,TRUE,FALSE,NA,NA
"134","RT @denterd: Spain’s takeover of #Catalonia casts uncertainty on exhumation of mass graves from the civil war and Franco's dictatorship htt…",FALSE,0,NA,2017-11-30 22:32:40,FALSE,NA,"936362372280832001",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mbatet",57,TRUE,FALSE,NA,NA
"135","RT @jurgenvontopfer: Heard rumours that yellow is being banned in #Catalonia
Is this new nonsense true? #indyref 
Are we banning blue in #S…",FALSE,0,NA,2017-11-30 22:32:40,FALSE,NA,"936362370141708289",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nuriallibertatc",31,TRUE,FALSE,NA,NA
"136","RT @KarnaMikko: I guess #Spain will next ban #Catalonia's flag and yellow ribbons... This is is absolutely crazy. Wake up #Europe and #Help…",FALSE,0,NA,2017-11-30 22:32:17,FALSE,NA,"936362272238243840",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TxeliTic",637,TRUE,FALSE,NA,NA
"137","RT @Soldevila_Jordi: 20è dia en #yellow and #black #freedom #llibertatpresospolitics #catalonia #barcelona #AixoNoEsSeny #llibertatjordis #…",FALSE,0,NA,2017-11-30 22:31:54,FALSE,NA,"936362175584702464",NA,"<a href=""http://catalanrobot.jim.cat"" rel=""nofollow"">Catalonia RT</a>","CatalanRobot",2,TRUE,FALSE,NA,NA
